could not get driver version for /dev/input/mouse0, Not a typewriter
add device 1: /dev/input/event0
  name:     "qwerty2"
could not get driver version for /dev/input/mice, Not a typewriter
[    4341.134818] /dev/input/event0: 0000 0000 00000000
[    4341.134856] /dev/input/event0: 0003 0001 0000012a
[    4341.134871] /dev/input/event0: 0000 0000 00000000
[    4341.150762] /dev/input/event0: 0003 0001 0000012c
[    4341.150790] /dev/input/event0: 0000 0000 00000000
[    4341.150825] /dev/input/event0: 0003 0001 0000012d
[    4341.150839] /dev/input/event0: 0000 0000 00000000
[    4341.166718] /dev/input/event0: 0003 0001 00000131
[    4341.166753] /dev/input/event0: 0000 0000 00000000
[    4341.166789] /dev/input/event0: 0003 0001 00000133
[    4341.166804] /dev/input/event0: 0000 0000 00000000
[    4341.182708] /dev/input/event0: 0003 0001 00000137
[    4341.182746] /dev/input/event0: 0000 0000 00000000
[    4341.182787] /dev/input/event0: 0003 0001 00000139
[    4341.182802] /dev/input/event0: 0000 0000 00000000
[    4341.198676] /dev/input/event0: 0003 0001 0000013b
[    4341.198713] /dev/input/event0: 0000 0000 00000000
[    4341.198750] /dev/input/event0: 0003 0001 0000013d
[    4341.198765] /dev/input/event0: 0000 0000 00000000
[    4341.214682] /dev/input/event0: 0003 0001 0000013f
[    4341.214719] /dev/input/event0: 0000 0000 00000000
[    4341.233186] /dev/input/event0: 0003 0000 00000267
[    4341.233216] /dev/input/event0: 0003 0001 00000141
[    4341.233249] /dev/input/event0: 0000 0000 00000000
[    4341.233288] /dev/input/event0: 0003 0001 00000143
[    4341.233312] /dev/input/event0: 0000 0000 00000000
[    4341.249654] /dev/input/event0: 0003 0001 00000145
[    4341.249691] /dev/input/event0: 0000 0000 00000000
[    4341.249728] /dev/input/event0: 0003 0001 00000148
[    4341.249742] /dev/input/event0: 0000 0000 00000000
[    4341.266839] /dev/input/event0: 0003 0001 0000014a
[    4341.266883] /dev/input/event0: 0000 0000 00000000
[    4341.266926] /dev/input/event0: 0003 0001 0000014e
[    4341.266941] /dev/input/event0: 0000 0000 00000000
[    4341.283721] /dev/input/event0: 0003 0001 00000152
[    4341.283762] /dev/input/event0: 0000 0000 00000000
[    4341.283802] /dev/input/event0: 0003 0001 00000154
[    4341.283816] /dev/input/event0: 0000 0000 00000000
[    4341.300650] /dev/input/event0: 0003 0001 00000158
[    4341.300679] /dev/input/event0: 0000 0000 00000000
[    4341.300712] /dev/input/event0: 0003 0000 00000269
[    4341.300720] /dev/input/event0: 0003 0001 0000015c
[    4341.300734] /dev/input/event0: 0000 0000 00000000
[    4341.317567] /dev/input/event0: 0003 0001 0000015e
[    4341.317616] /dev/input/event0: 0000 0000 00000000
[    4341.317669] /dev/input/event0: 0003 0001 00000161
[    4341.317684] /dev/input/event0: 0000 0000 00000000
[    4341.334571] /dev/input/event0: 0003 0001 00000163
[    4341.334607] /dev/input/event0: 0000 0000 00000000
[    4341.334649] /dev/input/event0: 0003 0001 00000167
[    4341.334664] /dev/input/event0: 0000 0000 00000000
[    4341.334678] /dev/input/event0: 0003 0000 0000026b
[    4341.334686] /dev/input/event0: 0003 0001 0000016b
[    4341.334699] /dev/input/event0: 0000 0000 00000000
[    4341.351523] /dev/input/event0: 0003 0001 0000016d
[    4341.351561] /dev/input/event0: 0000 0000 00000000
[    4341.351600] /dev/input/event0: 0003 0001 00000171
[    4341.351615] /dev/input/event0: 0000 0000 00000000
[    4341.368522] /dev/input/event0: 0003 0001 00000175
[    4341.368558] /dev/input/event0: 0000 0000 00000000
[    4341.368595] /dev/input/event0: 0003 0001 00000178
[    4341.368610] /dev/input/event0: 0000 0000 00000000
[    4341.385492] /dev/input/event0: 0003 0001 0000017c
[    4341.385528] /dev/input/event0: 0000 0000 00000000
[    4341.385566] /dev/input/event0: 0003 0001 0000017e
[    4341.385581] /dev/input/event0: 0000 0000 00000000
[    4341.402513] /dev/input/event0: 0003 0000 0000026d
[    4341.402539] /dev/input/event0: 0003 0001 00000182
[    4341.402563] /dev/input/event0: 0000 0000 00000000
[    4341.402602] /dev/input/event0: 0003 0001 00000186
[    4341.402616] /dev/input/event0: 0000 0000 00000000
[    4341.421861] /dev/input/event0: 0003 0001 0000018a
[    4341.421913] /dev/input/event0: 0000 0000 00000000
[    4341.422006] /dev/input/event0: 0003 0001 0000018e
[    4341.422023] /dev/input/event0: 0000 0000 00000000
[    4341.438524] /dev/input/event0: 0003 0001 00000190
[    4341.438560] /dev/input/event0: 0000 0000 00000000
[    4341.438598] /dev/input/event0: 0003 0001 00000193
[    4341.438613] /dev/input/event0: 0000 0000 00000000
[    4341.438630] /dev/input/event0: 0003 0001 00000195
[    4341.438643] /dev/input/event0: 0000 0000 00000000
[    4341.455396] /dev/input/event0: 0003 0001 00000197
[    4341.455431] /dev/input/event0: 0000 0000 00000000
[    4341.472380] /dev/input/event0: 0003 0000 0000026f
[    4341.472408] /dev/input/event0: 0003 0001 00000199
[    4341.472432] /dev/input/event0: 0000 0000 00000000
[    4341.472467] /dev/input/event0: 0003 0001 0000019b
[    4341.472482] /dev/input/event0: 0000 0000 00000000
[    4341.489408] /dev/input/event0: 0003 0001 0000019d
[    4341.489448] /dev/input/event0: 0000 0000 00000000
[    4341.489490] /dev/input/event0: 0003 0001 000001a1
[    4341.489506] /dev/input/event0: 0000 0000 00000000
[    4341.506379] /dev/input/event0: 0003 0001 000001a3
[    4341.506414] /dev/input/event0: 0000 0000 00000000
[    4341.506452] /dev/input/event0: 0003 0001 000001a7
[    4341.506467] /dev/input/event0: 0000 0000 00000000
[    4341.523321] /dev/input/event0: 0003 0001 000001a9
[    4341.523353] /dev/input/event0: 0000 0000 00000000
[    4341.542490] /dev/input/event0: 0003 0001 000001aa
[    4341.542535] /dev/input/event0: 0000 0000 00000000
[    4341.542577] /dev/input/event0: 0003 0001 000001ac
[    4341.542592] /dev/input/event0: 0000 0000 00000000
[    4341.559308] /dev/input/event0: 0003 0001 000001ae
[    4341.559344] /dev/input/event0: 0000 0000 00000000
[    4341.576337] /dev/input/event0: 0003 0001 000001b0
[    4341.576370] /dev/input/event0: 0000 0000 00000000
[    4341.593322] /dev/input/event0: 0003 0001 000001b2
[    4341.593358] /dev/input/event0: 0000 0000 00000000
[    4341.610316] /dev/input/event0: 0003 0001 000001b4
[    4341.610344] /dev/input/event0: 0000 0000 00000000
[    4341.642249] /dev/input/event0: 0003 0001 000001b6
[    4341.642282] /dev/input/event0: 0000 0000 00000000
[    4341.658203] /dev/input/event0: 0003 0001 000001b8
[    4341.658256] /dev/input/event0: 0000 0000 00000000
[    4341.674222] /dev/input/event0: 0003 0001 000001ba
[    4341.674258] /dev/input/event0: 0000 0000 00000000
[    4341.708144] /dev/input/event0: 0003 0001 000001bc
[    4341.708179] /dev/input/event0: 0000 0000 00000000
[    4341.724165] /dev/input/event0: 0003 0000 0000026d
[    4341.724188] /dev/input/event0: 0003 0001 000001be
[    4341.724210] /dev/input/event0: 0000 0000 00000000
[    4341.804149] /dev/input/event0: 0003 0001 000001c0
[    4341.804185] /dev/input/event0: 0000 0000 00000000
[    4342.011846] /dev/input/event0: 0003 0001 000001c2
[    4342.011881] /dev/input/event0: 0000 0000 00000000
[    4342.011918] /dev/input/event0: 0003 0000 0000026b
[    4342.011937] /dev/input/event0: 0000 0000 00000000
[    4342.059808] /dev/input/event0: 0003 0000 00000269
[    4342.059854] /dev/input/event0: 0000 0000 00000000
[    4342.075790] /dev/input/event0: 0003 0000 00000267
[    4342.075832] /dev/input/event0: 0000 0000 00000000
[    4342.075867] /dev/input/event0: 0003 0000 00000261
[    4342.075886] /dev/input/event0: 0000 0000 00000000
[    4342.091800] /dev/input/event0: 0003 0000 0000025d
[    4342.091839] /dev/input/event0: 0000 0000 00000000
[    4342.091873] /dev/input/event0: 0003 0000 00000259
[    4342.091882] /dev/input/event0: 0003 0001 000001c3
[    4342.091896] /dev/input/event0: 0000 0000 00000000
[    4342.107812] /dev/input/event0: 0003 0000 00000256
[    4342.107852] /dev/input/event0: 0000 0000 00000000
[    4342.107887] /dev/input/event0: 0003 0000 00000250
[    4342.107905] /dev/input/event0: 0000 0000 00000000
[    4342.123787] /dev/input/event0: 0003 0000 0000024c
[    4342.123810] /dev/input/event0: 0003 0001 000001c5
[    4342.123831] /dev/input/event0: 0000 0000 00000000
[    4342.123866] /dev/input/event0: 0003 0000 00000244
[    4342.123884] /dev/input/event0: 0000 0000 00000000
[    4342.139774] /dev/input/event0: 0003 0000 0000023f
[    4342.139822] /dev/input/event0: 0000 0000 00000000
[    4342.139858] /dev/input/event0: 0003 0000 0000023b
[    4342.139876] /dev/input/event0: 0000 0000 00000000
[    4342.155694] /dev/input/event0: 0003 0000 00000233
[    4342.155737] /dev/input/event0: 0000 0000 00000000
[    4342.155771] /dev/input/event0: 0003 0000 0000022f
[    4342.155779] /dev/input/event0: 0003 0001 000001c7
[    4342.155793] /dev/input/event0: 0000 0000 00000000
[    4342.171746] /dev/input/event0: 0003 0000 00000229
[    4342.171791] /dev/input/event0: 0000 0000 00000000
[    4342.171832] /dev/input/event0: 0003 0000 00000224
[    4342.171851] /dev/input/event0: 0000 0000 00000000
[    4342.187674] /dev/input/event0: 0003 0000 00000220
[    4342.187716] /dev/input/event0: 0000 0000 00000000
[    4342.187751] /dev/input/event0: 0003 0000 0000021a
[    4342.187769] /dev/input/event0: 0000 0000 00000000
[    4342.203697] /dev/input/event0: 0003 0000 00000214
[    4342.203735] /dev/input/event0: 0000 0000 00000000
[    4342.203770] /dev/input/event0: 0003 0000 00000210
[    4342.203789] /dev/input/event0: 0000 0000 00000000
[    4342.219626] /dev/input/event0: 0003 0000 0000020d
[    4342.219655] /dev/input/event0: 0003 0001 000001c5
[    4342.219681] /dev/input/event0: 0000 0000 00000000
[    4342.219715] /dev/input/event0: 0003 0000 00000207
[    4342.219734] /dev/input/event0: 0000 0000 00000000
[    4342.235619] /dev/input/event0: 0003 0000 00000203
[    4342.235656] /dev/input/event0: 0000 0000 00000000
[    4342.235688] /dev/input/event0: 0003 0000 000001ff
[    4342.235706] /dev/input/event0: 0000 0000 00000000
[    4342.252643] /dev/input/event0: 0003 0000 000001f9
[    4342.252680] /dev/input/event0: 0000 0000 00000000
[    4342.252710] /dev/input/event0: 0003 0000 000001f7
[    4342.252728] /dev/input/event0: 0000 0000 00000000
[    4342.269610] /dev/input/event0: 0003 0000 000001f4
[    4342.269657] /dev/input/event0: 0000 0000 00000000
[    4342.269691] /dev/input/event0: 0003 0000 000001f0
[    4342.269704] /dev/input/event0: 0003 0001 000001c3
[    4342.269718] /dev/input/event0: 0000 0000 00000000
[    4342.286618] /dev/input/event0: 0003 0000 000001ec
[    4342.286661] /dev/input/event0: 0000 0000 00000000
[    4342.286695] /dev/input/event0: 0003 0000 000001ea
[    4342.286713] /dev/input/event0: 0000 0000 00000000
[    4342.286727] /dev/input/event0: 0003 0000 000001e4
[    4342.286743] /dev/input/event0: 0000 0000 00000000
[    4342.303549] /dev/input/event0: 0003 0000 000001e0
[    4342.303596] /dev/input/event0: 0000 0000 00000000
[    4342.303631] /dev/input/event0: 0003 0000 000001dc
[    4342.303650] /dev/input/event0: 0000 0000 00000000
[    4342.320623] /dev/input/event0: 0003 0000 000001d9
[    4342.320664] /dev/input/event0: 0000 0000 00000000
[    4342.320699] /dev/input/event0: 0003 0000 000001d3
[    4342.320718] /dev/input/event0: 0000 0000 00000000
[    4342.337493] /dev/input/event0: 0003 0000 000001cd
[    4342.337538] /dev/input/event0: 0000 0000 00000000
[    4342.337570] /dev/input/event0: 0003 0000 000001c9
[    4342.337588] /dev/input/event0: 0000 0000 00000000
[    4342.355899] /dev/input/event0: 0003 0000 000001c3
[    4342.355947] /dev/input/event0: 0000 0000 00000000
[    4342.355982] /dev/input/event0: 0003 0000 000001be
[    4342.356000] /dev/input/event0: 0000 0000 00000000
[    4342.372530] /dev/input/event0: 0003 0000 000001b6
[    4342.372575] /dev/input/event0: 0000 0000 00000000
[    4342.372612] /dev/input/event0: 0003 0000 000001b2
[    4342.372631] /dev/input/event0: 0000 0000 00000000
[    4342.391301] /dev/input/event0: 0003 0000 000001aa
[    4342.391343] /dev/input/event0: 0000 0000 00000000
[    4342.391381] /dev/input/event0: 0003 0000 000001a7
[    4342.391400] /dev/input/event0: 0000 0000 00000000
[    4342.391414] /dev/input/event0: 0003 0000 000001a1
[    4342.391432] /dev/input/event0: 0000 0000 00000000
[    4342.407458] /dev/input/event0: 0003 0000 0000019d
[    4342.407489] /dev/input/event0: 0003 0001 000001c5
[    4342.407515] /dev/input/event0: 0000 0000 00000000
[    4342.407548] /dev/input/event0: 0003 0000 00000197
[    4342.407566] /dev/input/event0: 0000 0000 00000000
[    4342.424480] /dev/input/event0: 0003 0000 00000191
[    4342.424518] /dev/input/event0: 0000 0000 00000000
[    4342.424552] /dev/input/event0: 0003 0000 0000018e
[    4342.424570] /dev/input/event0: 0000 0000 00000000
[    4342.441457] /dev/input/event0: 0003 0000 00000188
[    4342.441494] /dev/input/event0: 0000 0000 00000000
[    4342.441527] /dev/input/event0: 0003 0000 00000182
[    4342.441544] /dev/input/event0: 0000 0000 00000000
[    4342.458418] /dev/input/event0: 0003 0000 0000017e
[    4342.458465] /dev/input/event0: 0000 0000 00000000
[    4342.458500] /dev/input/event0: 0003 0000 00000178
[    4342.458518] /dev/input/event0: 0000 0000 00000000
[    4342.475369] /dev/input/event0: 0003 0000 00000177
[    4342.475410] /dev/input/event0: 0000 0000 00000000
[    4342.475442] /dev/input/event0: 0003 0000 00000171
[    4342.475460] /dev/input/event0: 0000 0000 00000000
[    4342.492387] /dev/input/event0: 0003 0000 0000016d
[    4342.492423] /dev/input/event0: 0000 0000 00000000
[    4342.492454] /dev/input/event0: 0003 0000 00000169
[    4342.492482] /dev/input/event0: 0000 0000 00000000
[    4342.509347] /dev/input/event0: 0003 0000 00000165
[    4342.509376] /dev/input/event0: 0003 0001 000001c7
[    4342.509404] /dev/input/event0: 0000 0000 00000000
[    4342.509439] /dev/input/event0: 0003 0000 00000161
[    4342.509457] /dev/input/event0: 0000 0000 00000000
[    4342.528342] /dev/input/event0: 0003 0000 0000015c
[    4342.528401] /dev/input/event0: 0000 0000 00000000
[    4342.528467] /dev/input/event0: 0003 0000 00000158
[    4342.528495] /dev/input/event0: 0000 0000 00000000
[    4342.528509] /dev/input/event0: 0003 0000 00000154
[    4342.528525] /dev/input/event0: 0000 0000 00000000
[    4342.545329] /dev/input/event0: 0003 0000 0000014e
[    4342.545379] /dev/input/event0: 0000 0000 00000000
[    4342.545415] /dev/input/event0: 0003 0000 0000014a
[    4342.545433] /dev/input/event0: 0000 0000 00000000
[    4342.562341] /dev/input/event0: 0003 0000 00000145
[    4342.562385] /dev/input/event0: 0000 0000 00000000
[    4342.562420] /dev/input/event0: 0003 0000 00000141
[    4342.562438] /dev/input/event0: 0000 0000 00000000
[    4342.579304] /dev/input/event0: 0003 0000 0000013d
[    4342.579326] /dev/input/event0: 0003 0001 000001c9
[    4342.579349] /dev/input/event0: 0000 0000 00000000
[    4342.579384] /dev/input/event0: 0003 0000 00000139
[    4342.579402] /dev/input/event0: 0000 0000 00000000
[    4342.596326] /dev/input/event0: 0003 0000 00000137
[    4342.596365] /dev/input/event0: 0000 0000 00000000
[    4342.596398] /dev/input/event0: 0003 0000 00000135
[    4342.596416] /dev/input/event0: 0000 0000 00000000
[    4342.613250] /dev/input/event0: 0003 0000 00000131
[    4342.613299] /dev/input/event0: 0000 0000 00000000
[    4342.613334] /dev/input/event0: 0003 0000 0000012f
[    4342.613352] /dev/input/event0: 0000 0000 00000000
[    4342.630386] /dev/input/event0: 0003 0000 0000012d
[    4342.630424] /dev/input/event0: 0000 0000 00000000
[    4342.630457] /dev/input/event0: 0003 0000 0000012a
[    4342.630475] /dev/input/event0: 0000 0000 00000000
[    4342.630489] /dev/input/event0: 0003 0000 00000128
[    4342.630506] /dev/input/event0: 0000 0000 00000000
[    4342.647188] /dev/input/event0: 0003 0000 00000126
[    4342.647232] /dev/input/event0: 0000 0000 00000000
[    4342.663186] /dev/input/event0: 0003 0000 00000124
[    4342.663228] /dev/input/event0: 0000 0000 00000000
[    4342.698449] /dev/input/event0: 0003 0000 00000120
[    4342.698492] /dev/input/event0: 0000 0000 00000000
[    4342.698531] /dev/input/event0: 0003 0001 000001c7
[    4342.698547] /dev/input/event0: 0000 0000 00000000
[    4342.715124] /dev/input/event0: 0003 0000 0000011e
[    4342.715167] /dev/input/event0: 0000 0000 00000000
[    4342.731202] /dev/input/event0: 0003 0000 0000011a
[    4342.731240] /dev/input/event0: 0000 0000 00000000
[    4342.731272] /dev/input/event0: 0003 0000 00000118
[    4342.731281] /dev/input/event0: 0003 0001 000001c9
[    4342.731297] /dev/input/event0: 0000 0000 00000000
[    4342.747284] /dev/input/event0: 0003 0000 00000114
[    4342.747342] /dev/input/event0: 0000 0000 00000000
[    4342.747379] /dev/input/event0: 0003 0000 00000113
[    4342.747397] /dev/input/event0: 0000 0000 00000000
[    4342.763103] /dev/input/event0: 0003 0000 0000010f
[    4342.763150] /dev/input/event0: 0000 0000 00000000
[    4342.763183] /dev/input/event0: 0003 0000 0000010d
[    4342.763201] /dev/input/event0: 0000 0000 00000000
[    4342.779130] /dev/input/event0: 0003 0000 0000010b
[    4342.779190] /dev/input/event0: 0000 0000 00000000
[    4342.779236] /dev/input/event0: 0003 0000 00000109
[    4342.779265] /dev/input/event0: 0000 0000 00000000
[    4342.795254] /dev/input/event0: 0003 0000 00000107
[    4342.795295] /dev/input/event0: 0000 0000 00000000
[    4342.811105] /dev/input/event0: 0003 0000 00000103
[    4342.811127] /dev/input/event0: 0003 0001 000001cb
[    4342.811146] /dev/input/event0: 0000 0000 00000000
[    4342.827012] /dev/input/event0: 0003 0000 000000ff
[    4342.827058] /dev/input/event0: 0000 0000 00000000
[    4342.843095] /dev/input/event0: 0003 0001 000001c9
[    4342.843129] /dev/input/event0: 0000 0000 00000000
[    4342.843164] /dev/input/event0: 0003 0000 000000fd
[    4342.843181] /dev/input/event0: 0000 0000 00000000
[    4342.858974] /dev/input/event0: 0003 0000 000000fb
[    4342.859021] /dev/input/event0: 0000 0000 00000000
[    4342.859054] /dev/input/event0: 0003 0000 000000fa
[    4342.859073] /dev/input/event0: 0000 0000 00000000
[    4342.875019] /dev/input/event0: 0003 0000 000000f8
[    4342.875068] /dev/input/event0: 0000 0000 00000000
[    4342.875103] /dev/input/event0: 0003 0000 000000f6
[    4342.875125] /dev/input/event0: 0000 0000 00000000
[    4342.891042] /dev/input/event0: 0003 0000 000000f4
[    4342.891078] /dev/input/event0: 0000 0000 00000000
[    4342.891110] /dev/input/event0: 0003 0000 000000f2
[    4342.891127] /dev/input/event0: 0000 0000 00000000
[    4342.906944] /dev/input/event0: 0003 0000 000000f0
[    4342.906971] /dev/input/event0: 0003 0001 000001c7
[    4342.906997] /dev/input/event0: 0000 0000 00000000
[    4342.941240] /dev/input/event0: 0003 0000 000000ee
[    4342.941281] /dev/input/event0: 0000 0000 00000000
[    4342.956885] /dev/input/event0: 0003 0000 000000ec
[    4342.956932] /dev/input/event0: 0000 0000 00000000
[    4342.956968] /dev/input/event0: 0003 0001 000001c5
[    4342.956983] /dev/input/event0: 0000 0000 00000000
[    4342.972992] /dev/input/event0: 0003 0000 000000ea
[    4342.973041] /dev/input/event0: 0000 0000 00000000
[    4342.973072] /dev/input/event0: 0003 0000 000000e8
[    4342.973104] /dev/input/event0: 0000 0000 00000000
[    4343.004844] /dev/input/event0: 0003 0000 000000e6
[    4343.004891] /dev/input/event0: 0000 0000 00000000
[    4343.036810] /dev/input/event0: 0003 0000 000000e4
[    4343.036856] /dev/input/event0: 0000 0000 00000000
[    4343.055166] /dev/input/event0: 0003 0001 000001c3
[    4343.055221] /dev/input/event0: 0000 0000 00000000
[    4343.055262] /dev/input/event0: 0003 0000 000000e2
[    4343.055281] /dev/input/event0: 0000 0000 00000000
[    4343.071053] /dev/input/event0: 0003 0000 000000e1
[    4343.071097] /dev/input/event0: 0000 0000 00000000
[    4343.086972] /dev/input/event0: 0003 0000 000000df
[    4343.087023] /dev/input/event0: 0000 0000 00000000
[    4343.118927] /dev/input/event0: 0003 0001 000001c2
[    4343.118964] /dev/input/event0: 0000 0000 00000000
[    4343.230811] /dev/input/event0: 0003 0000 000000dd
[    4343.230849] /dev/input/event0: 0000 0000 00000000
[    4343.450526] /dev/input/event0: 0003 0001 000001c0
[    4343.450556] /dev/input/event0: 0000 0000 00000000
[    4343.467379] /dev/input/event0: 0003 0001 000001be
[    4343.467490] /dev/input/event0: 0000 0000 00000000
[    4343.467529] /dev/input/event0: 0003 0001 000001bc
[    4343.467544] /dev/input/event0: 0000 0000 00000000
[    4343.484550] /dev/input/event0: 0003 0001 000001b8
[    4343.484585] /dev/input/event0: 0000 0000 00000000
[    4343.484626] /dev/input/event0: 0003 0001 000001b6
[    4343.484642] /dev/input/event0: 0000 0000 00000000
[    4343.501458] /dev/input/event0: 0003 0000 000000df
[    4343.501481] /dev/input/event0: 0003 0001 000001b2
[    4343.501503] /dev/input/event0: 0000 0000 00000000
[    4343.501539] /dev/input/event0: 0003 0001 000001b0
[    4343.501553] /dev/input/event0: 0000 0000 00000000
[    4343.518460] /dev/input/event0: 0003 0001 000001ac
[    4343.518493] /dev/input/event0: 0000 0000 00000000
[    4343.518537] /dev/input/event0: 0003 0001 000001aa
[    4343.518551] /dev/input/event0: 0000 0000 00000000
[    4343.518565] /dev/input/event0: 0003 0000 000000e1
[    4343.518573] /dev/input/event0: 0003 0001 000001a7
[    4343.518586] /dev/input/event0: 0000 0000 00000000
[    4343.535343] /dev/input/event0: 0003 0001 000001a3
[    4343.535379] /dev/input/event0: 0000 0000 00000000
[    4343.535421] /dev/input/event0: 0003 0001 000001a1
[    4343.535436] /dev/input/event0: 0000 0000 00000000
[    4343.552297] /dev/input/event0: 0003 0000 000000e2
[    4343.552325] /dev/input/event0: 0003 0001 0000019b
[    4343.552349] /dev/input/event0: 0000 0000 00000000
[    4343.552383] /dev/input/event0: 0003 0001 00000199
[    4343.552398] /dev/input/event0: 0000 0000 00000000
[    4343.569285] /dev/input/event0: 0003 0000 000000e4
[    4343.569309] /dev/input/event0: 0003 0001 00000195
[    4343.569331] /dev/input/event0: 0000 0000 00000000
[    4343.569368] /dev/input/event0: 0003 0001 00000191
[    4343.569382] /dev/input/event0: 0000 0000 00000000
[    4343.586451] /dev/input/event0: 0003 0001 0000018e
[    4343.586492] /dev/input/event0: 0000 0000 00000000
[    4343.586541] /dev/input/event0: 0003 0000 000000e6
[    4343.586549] /dev/input/event0: 0003 0001 0000018c
[    4343.586563] /dev/input/event0: 0000 0000 00000000
[    4343.603284] /dev/input/event0: 0003 0001 00000188
[    4343.603323] /dev/input/event0: 0000 0000 00000000
[    4343.603363] /dev/input/event0: 0003 0001 00000186
[    4343.603378] /dev/input/event0: 0000 0000 00000000
[    4343.620290] /dev/input/event0: 0003 0000 000000e8
[    4343.620313] /dev/input/event0: 0003 0001 00000182
[    4343.620334] /dev/input/event0: 0000 0000 00000000
[    4343.620370] /dev/input/event0: 0003 0001 0000017e
[    4343.620385] /dev/input/event0: 0000 0000 00000000
[    4343.636402] /dev/input/event0: 0003 0001 0000017c
[    4343.636445] /dev/input/event0: 0000 0000 00000000
[    4343.636486] /dev/input/event0: 0003 0001 00000178
[    4343.636501] /dev/input/event0: 0000 0000 00000000
[    4343.653323] /dev/input/event0: 0003 0001 00000177
[    4343.653362] /dev/input/event0: 0000 0000 00000000
[    4343.653399] /dev/input/event0: 0003 0000 000000ea
[    4343.653408] /dev/input/event0: 0003 0001 00000173
[    4343.653422] /dev/input/event0: 0000 0000 00000000
[    4343.670989] /dev/input/event0: 0003 0001 0000016f
[    4343.671024] /dev/input/event0: 0000 0000 00000000
[    4343.671066] /dev/input/event0: 0003 0001 0000016d
[    4343.671081] /dev/input/event0: 0000 0000 00000000
[    4343.687239] /dev/input/event0: 0003 0001 0000016b
[    4343.687277] /dev/input/event0: 0000 0000 00000000
[    4343.687316] /dev/input/event0: 0003 0001 00000169
[    4343.687331] /dev/input/event0: 0000 0000 00000000
[    4343.703389] /dev/input/event0: 0003 0001 00000167
[    4343.703427] /dev/input/event0: 0000 0000 00000000
[    4343.703469] /dev/input/event0: 0003 0001 00000165
[    4343.703484] /dev/input/event0: 0000 0000 00000000
[    4343.720393] /dev/input/event0: 0003 0001 00000163
[    4343.720425] /dev/input/event0: 0000 0000 00000000
[    4343.720463] /dev/input/event0: 0003 0001 00000161
[    4343.720477] /dev/input/event0: 0000 0000 00000000
[    4343.737300] /dev/input/event0: 0003 0001 0000015e
[    4343.737347] /dev/input/event0: 0000 0000 00000000
[    4343.737388] /dev/input/event0: 0003 0001 0000015c
[    4343.737403] /dev/input/event0: 0000 0000 00000000
[    4343.754334] /dev/input/event0: 0003 0000 000000ec
[    4343.754368] /dev/input/event0: 0003 0001 0000015a
[    4343.754394] /dev/input/event0: 0000 0000 00000000
[    4343.754438] /dev/input/event0: 0003 0001 00000156
[    4343.754453] /dev/input/event0: 0000 0000 00000000
[    4343.770160] /dev/input/event0: 0003 0001 00000154
[    4343.770215] /dev/input/event0: 0000 0000 00000000
[    4343.770272] /dev/input/event0: 0003 0001 00000152
[    4343.770286] /dev/input/event0: 0000 0000 00000000
[    4343.786102] /dev/input/event0: 0003 0001 00000150
[    4343.786137] /dev/input/event0: 0000 0000 00000000
[    4343.786174] /dev/input/event0: 0003 0001 0000014e
[    4343.786207] /dev/input/event0: 0000 0000 00000000
[    4343.802056] /dev/input/event0: 0003 0001 0000014a
[    4343.802088] /dev/input/event0: 0000 0000 00000000
[    4343.802123] /dev/input/event0: 0003 0001 00000148
[    4343.802137] /dev/input/event0: 0000 0000 00000000
[    4343.818031] /dev/input/event0: 0003 0001 00000146
[    4343.818144] /dev/input/event0: 0000 0000 00000000
[    4343.818198] /dev/input/event0: 0003 0001 00000145
[    4343.818222] /dev/input/event0: 0000 0000 00000000
[    4343.834022] /dev/input/event0: 0003 0001 00000141
[    4343.834057] /dev/input/event0: 0000 0000 00000000
[    4343.834094] /dev/input/event0: 0003 0001 0000013f
[    4343.834109] /dev/input/event0: 0000 0000 00000000
[    4343.850050] /dev/input/event0: 0003 0001 0000013d
[    4343.850083] /dev/input/event0: 0000 0000 00000000
[    4343.850120] /dev/input/event0: 0003 0001 0000013b
[    4343.850135] /dev/input/event0: 0000 0000 00000000
[    4343.869262] /dev/input/event0: 0003 0001 00000137
[    4343.869328] /dev/input/event0: 0000 0000 00000000
[    4343.869387] /dev/input/event0: 0003 0001 00000135
[    4343.869403] /dev/input/event0: 0000 0000 00000000
[    4343.885138] /dev/input/event0: 0003 0001 00000133
[    4343.885187] /dev/input/event0: 0000 0000 00000000
[    4343.885227] /dev/input/event0: 0003 0001 00000131
[    4343.885242] /dev/input/event0: 0000 0000 00000000
[    4343.901038] /dev/input/event0: 0003 0001 0000012f
[    4343.901066] /dev/input/event0: 0000 0000 00000000
[    4343.901107] /dev/input/event0: 0003 0001 0000012d
[    4343.901124] /dev/input/event0: 0000 0000 00000000
[    4343.916970] /dev/input/event0: 0003 0001 0000012c
[    4343.917007] /dev/input/event0: 0000 0000 00000000
[    4343.917045] /dev/input/event0: 0003 0001 0000012a
[    4343.917059] /dev/input/event0: 0000 0000 00000000
[    4343.932947] /dev/input/event0: 0003 0001 00000128
[    4343.932984] /dev/input/event0: 0000 0000 00000000
[    4343.933022] /dev/input/event0: 0003 0001 00000126
[    4343.933036] /dev/input/event0: 0000 0000 00000000
[    4343.948933] /dev/input/event0: 0003 0001 00000124
[    4343.948968] /dev/input/event0: 0000 0000 00000000
[    4343.949004] /dev/input/event0: 0003 0001 00000122
